ID,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival
0x507a ,Meal ,scooter ,1,No 
0xcb91 ,Buffet ,electric_scooter ,0,No 
0x7ef6 ,Drinks ,scooter ,0,No 
0x1b38 ,Meal ,scooter ,0,No 
0x36d6 ,Buffet ,scooter ,1,No 
0x9d72 ,Drinks ,motorcycle ,1,No 
0x77ae ,Buffet ,motorcycle ,1,No 
0xf1e ,Drinks ,scooter ,0,No 
0x930a ,Snack ,electric_scooter ,1,No 
0xca83 ,Buffet ,motorcycle ,1,No 
0x222c ,Drinks ,scooter ,0,No 
0xbaed ,Meal ,scooter ,1,No 
0x1657 ,Snack ,motorcycle ,2,Yes 
0xbfb9 ,Drinks ,motorcycle ,1,Yes 
0x5b78 ,Buffet ,scooter ,1,No 
0xb612 ,Buffet ,motorcycle ,3,Yes 
0x2d55 ,Buffet ,motorcycle ,0,No 
0x42f5 ,Snack ,electric_scooter ,1,No 
0xa430 ,Snack ,motorcycle ,0,Yes 
0x3b9e ,Drinks ,motorcycle ,1,No 
0x7bc1 ,Buffet ,scooter ,0,No 
0x35bc ,Meal ,motorcycle ,1,No 
0x1613 ,Snack ,motorcycle ,0,No 
0x5de ,Buffet ,motorcycle ,3,No 
0x66a4 ,Buffet ,scooter ,1,No 
0x61b3 ,Drinks ,scooter ,2,No 
0xcdec ,Drinks ,electric_scooter ,1,No 
0x1199 ,Meal ,scooter ,1,No 
0x5e13 ,Drinks ,motorcycle ,0,No 
0x7aa4 ,Meal ,scooter ,0,No 
0x5cc0 ,Drinks ,motorcycle ,1,No 
0x91f3 ,Snack ,motorcycle ,0,No 
0x7b06 ,Drinks ,motorcycle ,0,No 
0x132e ,Buffet ,motorcycle ,1,No 
0x815f ,Snack ,scooter ,0,No 
0x5f16 ,Buffet ,motorcycle ,1,No 
0x817a ,Buffet ,motorcycle ,1,No 
0xa330 ,Snack ,electric_scooter ,1,No 
0xc51c ,Buffet ,electric_scooter ,1,No 
0x8516 ,Drinks ,motorcycle ,1,No 
0x3ad3 ,Drinks ,scooter ,1,No 
0xb76f ,Drinks ,motorcycle ,1,No 
0x5ac3 ,Buffet ,motorcycle ,0,No 
0xa260 ,Snack ,scooter ,1,No 
0x727a ,Snack ,motorcycle ,1,No 
0xd149 ,Buffet ,motorcycle ,1,No 
0x8ca0 ,Snack ,motorcycle ,0,No 
0x9352 ,Meal ,scooter ,1,No 
0x5c43 ,Meal ,motorcycle ,1,No 
0x923a ,Snack ,scooter ,1,No 
0x31fa ,Drinks ,motorcycle ,1,No 
0x979d ,Meal ,motorcycle ,1,No 
0x2c1b ,Meal ,motorcycle ,1,No 
0xae95 ,Snack ,motorcycle ,1,No 
0x88af ,Meal ,motorcycle ,1,No 
0x40a2 ,Meal ,scooter ,0,NaN 
0xb896 ,Snack ,motorcycle ,1,No 
0x639d ,Meal ,scooter ,1,No 
0x4e0b ,Meal ,motorcycle ,1,No 
0xca10 ,Meal ,motorcycle ,1,No 
0xd867 ,Drinks ,scooter ,1,No 
0xb107 ,Meal ,scooter ,0,No 
0x8588 ,Meal ,motorcycle ,0,No 
0xa025 ,Drinks ,scooter ,0,No 
0xd20f ,Meal ,motorcycle ,1,No 
0xb0ee ,Snack ,scooter ,0,No 
0xdddd ,Meal ,motorcycle ,1,No 
0xa8cb ,Drinks ,scooter ,0,No 
0xd84a ,Buffet ,scooter ,1,No 
0x64f4 ,Drinks ,motorcycle ,1,No 
0x5c46 ,Drinks ,motorcycle ,1,No 
0x93f1 ,Drinks ,motorcycle ,1,No 
0x7e60 ,Buffet ,scooter ,1,No 
0x964c ,Snack ,scooter ,1,No 
0xda0c ,Snack ,motorcycle ,1,No 
0xbbaa ,Drinks ,scooter ,2,No 
0x3a9c ,Meal ,scooter ,1,No 
0x1a43 ,Meal ,scooter ,1,No 
0x7c50 ,Drinks ,motorcycle ,2,No 
0x44bd ,Snack ,scooter ,1,No 
0x6216 ,Meal ,electric_scooter ,1,No 
0xa0b3 ,Meal ,motorcycle ,1,No 
0x988e ,Buffet ,motorcycle ,2,No 
0xbb93 ,Snack ,motorcycle ,1,No 
0x7a95 ,Snack ,motorcycle ,3,No 
0x6644 ,Meal ,scooter ,0,No 
0x63f ,Meal ,electric_scooter ,1,No 
0x4b8 ,Meal ,scooter ,1,No 
0x8f61 ,Snack ,motorcycle ,0,No 
0xa4f4 ,Snack ,motorcycle ,0,No 
0x1ece ,Drinks ,scooter ,1,No 
0xbc59 ,Meal ,motorcycle ,1,No 
0x4c4f ,Meal ,scooter ,1,No 
0xa772 ,Snack ,scooter ,NaN ,No 
0xa77e ,Snack ,motorcycle ,0,No 
0x5f6b ,Drinks ,scooter ,1,No 
0x2ff4 ,Meal ,scooter ,1,No 
0xda76 ,Snack ,motorcycle ,2,No 
0x2c42 ,Drinks ,motorcycle ,1,No 
0xe136 ,Snack ,motorcycle ,1,No 
0x7241 ,Meal ,scooter ,1,No 
0x2410 ,Buffet ,scooter ,1,No 
0xabb ,Buffet ,motorcycle ,0,No 
0x141b ,Meal ,scooter ,1,No 
0x81f4 ,Snack ,motorcycle ,1,No 
0x8c48 ,Drinks ,scooter ,1,No 
0xcb71 ,Drinks ,electric_scooter ,0,No 
0xe77 ,Snack ,scooter ,1,No 
0x6e74 ,Snack ,scooter ,0,No 
0x9bb3 ,Snack ,scooter ,1,No 
0x443f ,Drinks ,scooter ,1,No 
0x3f07 ,Buffet ,scooter ,1,No 
0x7f61 ,Drinks ,scooter ,1,No 
0x2820 ,Buffet ,motorcycle ,0,No 
0x881e ,Snack ,scooter ,1,No 
0x1925 ,Snack ,motorcycle ,1,No 
0x1bcb ,Buffet ,motorcycle ,1,No 
0x8a22 ,Drinks ,scooter ,0,No 
0xc38c ,Snack ,scooter ,1,No 
0xb753 ,Meal ,electric_scooter ,1,No 
0x6c2a ,Meal ,scooter ,2,No 
0xcdad ,Snack ,scooter ,1,No 
0x6291 ,Meal ,scooter ,0,No 
0x7315 ,Buffet ,motorcycle ,0,No 
0x79c5 ,Snack ,motorcycle ,1,No 
0x3bea ,Meal ,motorcycle ,0,No 
0xc41f ,Buffet ,motorcycle ,0,No 
0x9fde ,Buffet ,motorcycle ,1,No 
0xa6a ,Buffet ,scooter ,0,No 
0xc590 ,Meal ,electric_scooter ,1,No 
0x1381 ,Meal ,bicycle ,1,No 
0xa084 ,Drinks ,scooter ,1,No 
0x35cc ,Meal ,motorcycle ,1,No 
0xbc4 ,Meal ,motorcycle ,0,No 
0xe0bb ,Drinks ,motorcycle ,1,No 
0x563d ,Drinks ,motorcycle ,1,No 
0x2b6d ,Buffet ,motorcycle ,0,No 
0x50ae ,Snack ,scooter ,1,No 
0xc87d ,Drinks ,motorcycle ,1,No 
0x8e1a ,Meal ,scooter ,0,No 
0x38a3 ,Meal ,motorcycle ,1,No 
0x8f57 ,Buffet ,scooter ,1,No 
0x1318 ,Snack ,motorcycle ,1,No 
0xcd55 ,Meal ,scooter ,1,No 
0x6ac2 ,Buffet ,motorcycle ,2,No 
0x409f ,Snack ,motorcycle ,0,No 
0x3349 ,Snack ,electric_scooter ,0,No 
0x89a0 ,Meal ,motorcycle ,1,No 
0x4c5 ,Meal ,scooter ,1,No 
0xdc84 ,Buffet ,motorcycle ,2,No 
0x84c4 ,Drinks ,electric_scooter ,1,No 
0x2d79 ,Drinks ,motorcycle ,1,No 
0x6c75 ,Drinks ,electric_scooter ,1,No 
0xab6d ,Meal ,electric_scooter ,1,No 
0x61af ,Buffet ,motorcycle ,1,No 
0xc68b ,Buffet ,scooter ,0,No 
0x2021 ,Meal ,motorcycle ,0,NaN 
0x1da2 ,Snack ,motorcycle ,0,No 
0x32b7 ,Snack ,motorcycle ,1,No 
0xcceb ,Snack ,motorcycle ,0,No 
0xc270 ,Drinks ,electric_scooter ,1,No 
0x6f9e ,Drinks ,scooter ,0,No 
0x805a ,Meal ,scooter ,0,No 
0xbc55 ,Drinks ,motorcycle ,1,No 
0x918b ,Drinks ,motorcycle ,1,No 
0x370a ,Snack ,motorcycle ,1,No 
0x6716 ,Buffet ,motorcycle ,1,No 
0x4c28 ,Snack ,scooter ,1,No 
0xc136 ,Meal ,motorcycle ,0,No 
0x36a8 ,Drinks ,motorcycle ,1,No 
0x49bd ,Snack ,motorcycle ,1,No 
0x8696 ,Buffet ,scooter ,0,No 
0xc227 ,Snack ,scooter ,0,No 
0xd737 ,Snack ,motorcycle ,1,No 
0xaf8e ,Drinks ,motorcycle ,1,No 
0x8eb7 ,Buffet ,electric_scooter ,0,No 
0x66df ,Snack ,scooter ,0,No 
0x6708 ,Drinks ,scooter ,1,No 
0x2a6f ,Snack ,motorcycle ,1,No 
0x5a51 ,Snack ,motorcycle ,0,No 
0x8007 ,Drinks ,motorcycle ,0,No 
0xbdf8 ,Snack ,scooter ,0,No 
0x1bfa ,Snack ,motorcycle ,1,No 
0x35d2 ,Drinks ,scooter ,0,No 
0x13d3 ,Meal ,scooter ,1,No 
0x84db ,Snack ,motorcycle ,1,No 
0x3b08 ,Meal ,motorcycle ,0,No 
0xe135 ,Buffet ,motorcycle ,0,No 
0x2642 ,Buffet ,electric_scooter ,1,No 
0x8a25 ,Meal ,motorcycle ,1,No 
0x8f0c ,Buffet ,motorcycle ,1,No 
0x9a14 ,Buffet ,motorcycle ,0,No 
0x62d6 ,Meal ,scooter ,1,No 
0x76c8 ,Buffet ,motorcycle ,0,No 
0x9bcc ,Buffet ,motorcycle ,1,No 
0x1a45 ,Drinks ,motorcycle ,0,No 
0xa143 ,Meal ,scooter ,1,No 
0xc816 ,Snack ,motorcycle ,1,No 
0xc37e ,Meal ,motorcycle ,1,No 
0x9ca5 ,Buffet ,motorcycle ,0,No 
0x1eb1 ,Snack ,scooter ,0,No 
0xc4e8 ,Snack ,motorcycle ,1,No 
0x7454 ,Buffet ,scooter ,0,No 
0x6ebd ,Drinks ,scooter ,0,No 
0xb04c ,Snack ,motorcycle ,1,No 
0xcb2 ,Snack ,motorcycle ,2,No 
0xaee3 ,Drinks ,scooter ,1,No 
0x9a89 ,Drinks ,motorcycle ,2,No 
0x102b ,Meal ,motorcycle ,1,No 
0x6812 ,Buffet ,motorcycle ,1,No 
0xac48 ,Drinks ,motorcycle ,0,No 
0xa7a8 ,Buffet ,scooter ,1,No 
0x2a25 ,Snack ,motorcycle ,0,No 
0x9258 ,Snack ,motorcycle ,2,No 
0x63f8 ,Drinks ,motorcycle ,1,No 
0x6f9c ,Meal ,motorcycle ,0,No 
0x96cf ,Meal ,scooter ,1,No 
0x22cb ,Drinks ,scooter ,1,No 
0xadf9 ,Snack ,motorcycle ,1,No 
0xa44 ,Meal ,motorcycle ,0,No 
0x7a15 ,Drinks ,motorcycle ,0,No 
0x6c35 ,Drinks ,motorcycle ,1,No 
0x931f ,Buffet ,motorcycle ,0,No 
0x2abb ,Buffet ,motorcycle ,0,No 
0xabe8 ,Snack ,motorcycle ,1,No 
0xbcc6 ,Drinks ,motorcycle ,1,No 
0x6df8 ,Buffet ,scooter ,0,No 
0x525e ,Snack ,electric_scooter ,1,No 
0x7fd7 ,Drinks ,motorcycle ,2,No 
0x11ab ,Meal ,motorcycle ,1,No 
0xc1a7 ,Snack ,motorcycle ,1,No 
0x6024 ,Snack ,motorcycle ,1,No 
0x64b ,Meal ,motorcycle ,1,No 
0x8bf3 ,Snack ,motorcycle ,0,No 
0xdb27 ,Snack ,scooter ,0,No 
0x372a ,Snack ,scooter ,1,No 
0x642e ,Drinks ,scooter ,1,No 
0x2346 ,Buffet ,motorcycle ,0,No 
0x23b7 ,Meal ,motorcycle ,1,No 
0x6faf ,Snack ,scooter ,1,No 
0x3b03 ,Snack ,motorcycle ,1,No 
0x8f46 ,Meal ,motorcycle ,1,No 
0x9c09 ,Drinks ,motorcycle ,0,No 
0x5af5 ,Drinks ,motorcycle ,1,No 
0x912c ,Drinks ,scooter ,1,No 
0xbbb5 ,Buffet ,motorcycle ,1,Yes 
0x8d9 ,Meal ,motorcycle ,NaN ,No 
0x6e2c ,Meal ,motorcycle ,2,No 
0xbb52 ,Snack ,motorcycle ,1,No 
0x23b1 ,Buffet ,scooter ,1,No 
0x321d ,Drinks ,motorcycle ,0,No 
0x6025 ,Meal ,motorcycle ,1,No 
0x8bfe ,Meal ,motorcycle ,0,No 
0xad46 ,Meal ,scooter ,0,No 
0xcf4 ,Meal ,motorcycle ,1,No 
0xda4b ,Meal ,motorcycle ,0,No 
0x9b8a ,Drinks ,motorcycle ,1,No 
0xcc92 ,Meal ,motorcycle ,1,No 
0x5514 ,Meal ,motorcycle ,1,No 
0x9d61 ,Meal ,scooter ,1,No 
0x4a73 ,Snack ,scooter ,0,No 
0xb02b ,Meal ,scooter ,1,No 
0x7a5f ,Buffet ,scooter ,0,No 
0x4f7f ,Meal ,motorcycle ,1,No 
0x97ad ,Buffet ,scooter ,1,No 
0x9981 ,Drinks ,motorcycle ,0,No 
0x62a1 ,Drinks ,motorcycle ,1,No 
0x8106 ,Snack ,scooter ,1,No 
0xa769 ,Drinks ,motorcycle ,1,No 
0xbd43 ,Snack ,motorcycle ,1,No 
0xb4bb ,Buffet ,motorcycle ,0,No 
0x10e9 ,Meal ,motorcycle ,1,No 
0xd53e ,Snack ,scooter ,0,No 
0x7eea ,Drinks ,motorcycle ,1,No 
0x7983 ,Snack ,scooter ,0,No 
0xd6cb ,Drinks ,motorcycle ,1,No 
0x2961 ,Snack ,motorcycle ,1,No 
0xdeff ,Snack ,motorcycle ,1,No 
0xa819 ,Buffet ,motorcycle ,0,No 
0x3414 ,Meal ,motorcycle ,1,No 
0x3d52 ,Drinks ,scooter ,1,No 
0x86f0 ,Buffet ,scooter ,1,No 
0x12ba ,Snack ,electric_scooter ,0,No 
0x394b ,Meal ,electric_scooter ,1,No 
0xd1f7 ,Buffet ,scooter ,1,No 
0x9f64 ,Buffet ,motorcycle ,0,No 
0x8883 ,Buffet ,motorcycle ,2,No 
0x6142 ,Meal ,scooter ,1,No 
0xdcd2 ,Buffet ,motorcycle ,1,Yes 
0x305a ,Buffet ,motorcycle ,1,No 
0x34b2 ,Snack ,scooter ,1,No 
0xd1ef ,Meal ,scooter ,NaN ,No 
0x45e0 ,Buffet ,motorcycle ,0,No 
0xc9b9 ,Meal ,scooter ,1,No 
0xd805 ,Buffet ,motorcycle ,0,No 
0x1789 ,Snack ,scooter ,1,No 
0x44eb ,Buffet ,scooter ,1,No 
0xb320 ,Meal ,motorcycle ,1,No 
0x5970 ,Meal ,motorcycle ,1,No 
0xb5f7 ,Drinks ,scooter ,1,No 
0xae24 ,Meal ,motorcycle ,1,No 
0xad62 ,Drinks ,scooter ,0,No 
0x8713 ,Meal ,motorcycle ,1,No 
0xee7 ,Meal ,electric_scooter ,1,No 
0xdeb2 ,Meal ,scooter ,1,No 
0x7870 ,Drinks ,motorcycle ,0,No 
0xb75f ,Buffet ,motorcycle ,0,No 
0x7909 ,Meal ,scooter ,0,No 
0x93a2 ,Snack ,scooter ,0,NaN 
0x1a90 ,Snack ,motorcycle ,1,No 
0xc18c ,Drinks ,scooter ,0,No 
0x1cef ,Snack ,motorcycle ,0,No 
0x9895 ,Buffet ,scooter ,1,No 
0x9682 ,Buffet ,motorcycle ,0,No 
0xa2e9 ,Meal ,motorcycle ,1,No 
0x98dc ,Snack ,motorcycle ,1,No 
0xb6b5 ,Drinks ,motorcycle ,1,No 
0x701c ,Meal ,motorcycle ,1,No 
0xcd4e ,Meal ,motorcycle ,1,No 
0x69af ,Snack ,electric_scooter ,1,No 
0xaf0c ,Snack ,scooter ,0,No 
0x9266 ,Meal ,motorcycle ,1,No 
0x9d46 ,Buffet ,scooter ,0,No 
0xbc6b ,Drinks ,scooter ,1,No 
0x37d3 ,Drinks ,scooter ,1,No 
0xacec ,Meal ,motorcycle ,2,No 
0x9292 ,Snack ,motorcycle ,1,No 
0x67b1 ,Drinks ,motorcycle ,1,No 
0x9a74 ,Meal ,electric_scooter ,0,No 
0x15b2 ,Snack ,scooter ,1,No 
0x8136 ,Drinks ,motorcycle ,0,No 
0xaea7 ,Snack ,motorcycle ,0,No 
0x7caf ,Drinks ,scooter ,0,No 
0x4c3 ,Snack ,motorcycle ,1,No 
0x5dfe ,Buffet ,scooter ,2,Yes 
0xce3e ,Snack ,scooter ,1,No 
0xa0bf ,Buffet ,electric_scooter ,0,No 
0xaf07 ,Meal ,motorcycle ,1,No 
0x7ad ,Drinks ,motorcycle ,0,No 
0x5a8f ,Meal ,scooter ,1,No 
0x3565 ,Snack ,motorcycle ,1,No 
0xc8fa ,Meal ,motorcycle ,1,No 
0x206c ,Buffet ,scooter ,1,No 
0x9040 ,Drinks ,scooter ,0,No 
0x8b9c ,Buffet ,scooter ,0,NaN 
0xda84 ,Snack ,motorcycle ,NaN ,No 
0x422d ,Meal ,motorcycle ,1,No 
0x9062 ,Snack ,motorcycle ,NaN ,No 
0xa852 ,Buffet ,motorcycle ,1,No 
0xc642 ,Snack ,motorcycle ,1,No 
0x1443 ,Snack ,motorcycle ,0,No 
0x21bc ,Snack ,motorcycle ,1,Yes 
0xdc02 ,Drinks ,scooter ,0,No 
0xbf99 ,Snack ,scooter ,1,No 
0xa0cb ,Meal ,motorcycle ,1,No 
0x5e9e ,Drinks ,motorcycle ,1,No 
0xc56f ,Drinks ,motorcycle ,1,No 
0x87da ,Buffet ,motorcycle ,0,No 
0x6832 ,Drinks ,motorcycle ,1,No 
0x775b ,Buffet ,motorcycle ,1,No 
0x32d0 ,Buffet ,scooter ,1,No 
0x2c97 ,Meal ,scooter ,1,No 
0x99b1 ,Drinks ,scooter ,0,No 
0x6849 ,Meal ,scooter ,1,No 
0x63c5 ,Snack ,motorcycle ,1,No 
0x1d40 ,Drinks ,scooter ,0,No 
0xb106 ,Snack ,scooter ,0,No 
0x96eb ,Snack ,motorcycle ,NaN ,No 
0x8997 ,Buffet ,motorcycle ,1,No 
0x27a7 ,Snack ,motorcycle ,1,No 
0xb85f ,Buffet ,motorcycle ,0,No 
0x960e ,Snack ,motorcycle ,0,No 
0x7b63 ,Buffet ,motorcycle ,1,No 
0x3c68 ,Snack ,scooter ,1,No 
0x93e8 ,Snack ,scooter ,1,No 
0xa20 ,Meal ,motorcycle ,0,No 
0x6726 ,Snack ,motorcycle ,0,No 
0x1fb0 ,Drinks ,motorcycle ,2,No 
0xcaa3 ,Snack ,scooter ,1,No 
0xa588 ,Meal ,scooter ,NaN ,No 
0x3e4e ,Drinks ,electric_scooter ,1,No 
0xb864 ,Drinks ,motorcycle ,1,No 
0x3859 ,Meal ,scooter ,1,No 
0x8a63 ,Drinks ,motorcycle ,1,No 
0x8226 ,Snack ,motorcycle ,0,No 
0x2d7b ,Drinks ,motorcycle ,0,No 
0x1f32 ,Meal ,scooter ,0,No 
0x6a49 ,Buffet ,motorcycle ,0,No 
0xd62e ,Snack ,motorcycle ,0,No 
0xb98f ,Drinks ,motorcycle ,0,No 
0xaad3 ,Meal ,scooter ,1,No 
0x78fc ,Drinks ,motorcycle ,1,No 
0x7b30 ,Snack ,motorcycle ,0,No 
0x5878 ,Drinks ,motorcycle ,1,No 
0xe18a ,Buffet ,motorcycle ,1,No 
0x359b ,Buffet ,motorcycle ,0,No 
0xd470 ,Snack ,motorcycle ,1,No 
0x9558 ,Snack ,motorcycle ,0,No 
0xbe7f ,Drinks ,scooter ,1,No 
0x1c7a ,Drinks ,motorcycle ,1,No 
0x3042 ,Drinks ,motorcycle ,0,No 
0x2146 ,Buffet ,motorcycle ,0,No 
0xc824 ,Meal ,motorcycle ,1,No 
0xc8c4 ,Meal ,motorcycle ,0,No 
0x2873 ,Drinks ,motorcycle ,2,Yes 
0x487f ,Meal ,electric_scooter ,0,No 
0x20c7 ,Drinks ,scooter ,0,No 
0x8aeb ,Drinks ,motorcycle ,1,No 
0x80ac ,Drinks ,scooter ,0,No 
0xd5f6 ,Snack ,motorcycle ,1,No 
0x8caf ,Drinks ,motorcycle ,1,No 
0x4acf ,Buffet ,electric_scooter ,1,No 
0x9d56 ,Drinks ,scooter ,2,No 
0x1ae0 ,Meal ,motorcycle ,1,No 
0x310d ,Snack ,motorcycle ,1,No 
0x2487 ,Drinks ,motorcycle ,1,No 
0x2ccd ,Meal ,motorcycle ,0,No 
0x7273 ,Meal ,scooter ,1,No 
0xd83c ,Meal ,scooter ,1,No 
0x8a11 ,Meal ,motorcycle ,1,No 
0x1905 ,Buffet ,motorcycle ,1,No 
0x9b30 ,Snack ,motorcycle ,0,No 
0xcd9 ,Drinks ,scooter ,0,No 
0x6368 ,Snack ,motorcycle ,1,No 
0x8244 ,Snack ,motorcycle ,0,No 
0x1a47 ,Buffet ,motorcycle ,0,No 
0xd356 ,Meal ,motorcycle ,1,No 
0xa5ce ,Drinks ,motorcycle ,1,No 
0x2ac0 ,Snack ,scooter ,1,No 
0x2723 ,Meal ,motorcycle ,0,No 
0xcd1a ,Snack ,motorcycle ,0,No 
0x142b ,Meal ,motorcycle ,1,No 
0xb856 ,Snack ,scooter ,1,No 
0x7695 ,Buffet ,scooter ,1,Yes 
0x5fdb ,Snack ,motorcycle ,1,No 
0x17e6 ,Drinks ,motorcycle ,1,No 
0xa6b4 ,Meal ,motorcycle ,1,No 
0xc62 ,Drinks ,motorcycle ,0,No 
0xd6ad ,Buffet ,scooter ,0,No 
0x9eef ,Buffet ,motorcycle ,2,No 
0x5357 ,Meal ,motorcycle ,1,No 
0xd659 ,Meal ,scooter ,1,No 
0x544a ,Buffet ,motorcycle ,1,No 
0x1f87 ,Snack ,scooter ,1,No 
0xdf4a ,Buffet ,motorcycle ,1,No 
0x1b7b ,Meal ,scooter ,2,Yes 
0x49ff ,Buffet ,scooter ,1,No 
0x579a ,Meal ,electric_scooter ,1,No 
0x5c82 ,Meal ,motorcycle ,1,No 
0xd85c ,Buffet ,scooter ,1,No 
0x6038 ,Snack ,electric_scooter ,1,No 
0x77b7 ,Drinks ,scooter ,1,No 
0xbfb0 ,Buffet ,electric_scooter ,0,No 
0x77ea ,Buffet ,motorcycle ,1,No 
0xde24 ,Buffet ,electric_scooter ,1,No 
0x5bea ,Drinks ,motorcycle ,1,No 
0x412d ,Drinks ,motorcycle ,2,No 
0x8490 ,Snack ,motorcycle ,1,No 
0x26d5 ,Meal ,motorcycle ,1,No 
0xd49 ,Drinks ,scooter ,1,No 
0x4591 ,Snack ,scooter ,1,No 
0x844d ,Snack ,motorcycle ,1,No 
0xb428 ,Drinks ,motorcycle ,1,Yes 
0x70c6 ,Meal ,motorcycle ,3,Yes 
0x1468 ,Buffet ,motorcycle ,1,No 
0xcf44 ,Meal ,motorcycle ,NaN ,No 
0x5e09 ,Snack ,scooter ,1,No 
0xad7b ,Buffet ,electric_scooter ,1,No 
0x9dcf ,Meal ,motorcycle ,1,No 
0xa837 ,Buffet ,scooter ,1,No 
0x3497 ,Snack ,motorcycle ,1,No 
0x9fc2 ,Meal ,scooter ,0,No 
0x7157 ,Snack ,scooter ,0,No 
0xc8f2 ,Snack ,motorcycle ,1,No 
0x207c ,Meal ,scooter ,1,No 
0x30dc ,Meal ,electric_scooter ,0,No 
0x32e8 ,Buffet ,motorcycle ,1,No 
0x3c40 ,Buffet ,motorcycle ,1,No 
0xc6e1 ,Buffet ,motorcycle ,1,No 
0xccb6 ,Snack ,electric_scooter ,1,No 
0xb514 ,Snack ,motorcycle ,1,No 
0xd5e ,Meal ,motorcycle ,1,No 
0x150c ,Snack ,motorcycle ,1,No 
0x82b6 ,Meal ,scooter ,1,No 
0xc602 ,Snack ,motorcycle ,1,No 
0x334b ,Meal ,motorcycle ,1,No 
0x6387 ,Meal ,motorcycle ,1,No 
0x43c5 ,Meal ,motorcycle ,1,No 
0x966b ,Meal ,scooter ,1,No 
0x933c ,Snack ,motorcycle ,0,No 
0xc8a4 ,Snack ,motorcycle ,1,No 
0xa39c ,Buffet ,motorcycle ,1,No 
0x4c1c ,Drinks ,scooter ,1,No 
0xb975 ,Meal ,scooter ,1,No 
0x9d1e ,Drinks ,motorcycle ,1,No 
0xa108 ,Drinks ,motorcycle ,1,No 
0xb087 ,Meal ,motorcycle ,0,No 
0x58d ,Snack ,electric_scooter ,0,No 
0xa95d ,Meal ,electric_scooter ,0,No 
0xe25f ,Meal ,scooter ,0,No 
0x852b ,Meal ,motorcycle ,1,No 
0x11f3 ,Snack ,motorcycle ,1,No 
0xe6e ,Buffet ,motorcycle ,0,No 
0x77cc ,Drinks ,motorcycle ,1,No 
0x7072 ,Buffet ,motorcycle ,0,No 
0x33b6 ,Drinks ,electric_scooter ,2,No 
0x7d68 ,Snack ,motorcycle ,0,No 
0x6c41 ,Buffet ,electric_scooter ,1,No 
0x7e56 ,Meal ,scooter ,1,No 
0xf41 ,Drinks ,scooter ,0,No 
0x9dae ,Meal ,motorcycle ,1,No 
0x2383 ,Meal ,scooter ,1,No 
0x30d6 ,Drinks ,electric_scooter ,1,No 
0xb9a8 ,Drinks ,scooter ,0,No 
0x8d87 ,Drinks ,electric_scooter ,1,No 
0x2193 ,Meal ,motorcycle ,0,No 
0x6f5b ,Snack ,scooter ,1,No 
0x791 ,Buffet ,motorcycle ,0,No 
0x4b91 ,Drinks ,electric_scooter ,1,No 
0xd785 ,Snack ,scooter ,1,No 
0x5e58 ,Meal ,electric_scooter ,1,No 
0x563f ,Drinks ,motorcycle ,1,No 
0xd0e ,Drinks ,motorcycle ,0,No 
0x272e ,Snack ,scooter ,0,No 
0x7320 ,Meal ,motorcycle ,1,No 
0xc836 ,Buffet ,motorcycle ,1,No 
0x94ff ,Drinks ,motorcycle ,NaN ,No 
0x60c6 ,Buffet ,scooter ,1,No 
0x9005 ,Drinks ,motorcycle ,1,No 
0x19b2 ,Drinks ,motorcycle ,0,No 
0x6d75 ,Buffet ,motorcycle ,0,Yes 
0xa7d6 ,Snack ,motorcycle ,1,No 
0xdf16 ,Snack ,motorcycle ,1,No 
0x1329 ,Drinks ,motorcycle ,1,No 
0xe1ca ,Drinks ,scooter ,0,No 
0xdf0a ,Buffet ,motorcycle ,0,No 
0xa3fb ,Buffet ,scooter ,0,No 
0x8a1b ,Snack ,motorcycle ,1,No 
0x6bdb ,Meal ,scooter ,1,No 
0xd7e2 ,Drinks ,motorcycle ,1,Yes 
0x588c ,Snack ,scooter ,1,No 
0x3c0f ,Meal ,motorcycle ,1,No 
0x7ae4 ,Drinks ,scooter ,1,No 
0x3768 ,Meal ,scooter ,0,No 
0xd064 ,Meal ,motorcycle ,2,No 
0x953a ,Snack ,motorcycle ,3,Yes 
0x66e0 ,Drinks ,motorcycle ,1,No 
0xbe5 ,Drinks ,motorcycle ,1,No 
0xc542 ,Meal ,motorcycle ,1,No 
0x6c26 ,Drinks ,electric_scooter ,1,No 
0xdb50 ,Buffet ,motorcycle ,1,No 
0x60aa ,Buffet ,motorcycle ,1,No 
0x6f03 ,Snack ,motorcycle ,0,No 
0x33ed ,Snack ,scooter ,0,No 
0x9687 ,Meal ,motorcycle ,1,No 
0x6241 ,Snack ,motorcycle ,1,No 
0x502d ,Drinks ,motorcycle ,1,No 
0xde65 ,Snack ,scooter ,2,No 
0x1a94 ,Drinks ,scooter ,1,No 
0x47ce ,Drinks ,motorcycle ,2,No 
0x2494 ,Snack ,motorcycle ,0,No 
0xce86 ,Drinks ,motorcycle ,0,No 
0x6401 ,Drinks ,electric_scooter ,1,No 
0x5a0f ,Buffet ,scooter ,1,No 
0xaf99 ,Meal ,motorcycle ,1,No 
0xe119 ,Meal ,scooter ,0,No 
0x5161 ,Drinks ,motorcycle ,1,No 
0xc1d5 ,Drinks ,scooter ,1,No 
0x157d ,Drinks ,motorcycle ,0,No 
0x3253 ,Snack ,scooter ,1,No 
0xcb01 ,Buffet ,scooter ,0,No 
0x9aad ,Drinks ,scooter ,1,No 
