Delivery_person_ID,Delivery_person_Age,Vehicle_condition
HYDRES08DEL01 ,39,0
VADRES04DEL02 ,NaN ,1
SURRES05DEL03 ,29,2
VADRES11DEL02 ,38,2
MYSRES010DEL02 ,27,2
JAPRES11DEL01 ,30,2
INDORES16DEL03 ,34,1
COIMBRES03DEL01 ,33,2
COIMBRES09DEL03 ,37,2
SURRES010DEL01 ,NaN ,0
VADRES09DEL02 ,31,0
ALHRES16DEL02 ,33,0
BANGRES04DEL02 ,NaN ,0
MYSRES01DEL01 ,32,1
JAPRES03DEL02 ,31,2
RANCHIRES06DEL02 ,29,1
HYDRES12DEL01 ,28,1
INDORES14DEL03 ,30,2
BHPRES20DEL01 ,23,0
MUMRES08DEL01 ,34,1
RANCHIRES18DEL01 ,30,0
HYDRES20DEL02 ,31,0
MUMRES02DEL03 ,24,0
GOARES07DEL02 ,30,2
VADRES02DEL03 ,37,0
SURRES20DEL02 ,26,0
RANCHIRES03DEL01 ,37,0
JAPRES14DEL01 ,36,1
PUNERES19DEL01 ,30,0
PUNERES09DEL01 ,27,0
KNPRES03DEL03 ,26,1
ALHRES010DEL02 ,NaN ,3
JAPRES04DEL03 ,23,2
CHENRES07DEL02 ,37,0
SURRES03DEL01 ,27,1
SURRES16DEL03 ,31,2
BHPRES03DEL02 ,38,1
CHENRES19DEL02 ,35,2
COIMBRES07DEL02 ,23,1
KOCRES11DEL01 ,28,0
LUDHRES15DEL01 ,37,1
COIMBRES09DEL01 ,33,0
MYSRES11DEL02 ,24,2
AGRRES19DEL02 ,31,0
HYDRES05DEL02 ,34,0
COIMBRES16DEL01 ,33,1
MUMRES03DEL01 ,20,0
MUMRES13DEL01 ,23,1
HYDRES06DEL01 ,32,2
DEHRES12DEL03 ,26,1
PUNERES18DEL02 ,31,2
INDORES11DEL02 ,35,2
HYDRES15DEL02 ,37,2
VADRES18DEL02 ,28,1
DEHRES010DEL03 ,26,0
BANGRES11DEL01 ,39,0
VADRES010DEL02 ,37,0
PUNERES04DEL03 ,22,1
PUNERES01DEL01 ,29,1
SURRES06DEL02 ,25,1
VADRES13DEL02 ,30,1
PUNERES09DEL03 ,31,0
BANGRES08DEL03 ,24,2
DEHRES15DEL01 ,36,0
INDORES04DEL03 ,22,1
BANGRES04DEL01 ,36,2
INDORES20DEL01 ,24,1
PUNERES11DEL02 ,39,1
DEHRES01DEL01 ,39,1
CHENRES18DEL01 ,32,2
BHPRES03DEL01 ,38,2
RANCHIRES010DEL02 ,27,1
KOLRES04DEL01 ,33,1
CHENRES04DEL01 ,28,1
KOCRES05DEL01 ,27,1
BHPRES010DEL02 ,23,1
COIMBRES12DEL01 ,26,1
PUNERES04DEL03 ,31,1
SURRES20DEL02 ,36,0
BANGRES15DEL02 ,29,2
MYSRES01DEL01 ,22,2
RANCHIRES19DEL02 ,39,1
MUMRES04DEL02 ,26,1
RANCHIRES02DEL01 ,29,2
VADRES12DEL02 ,21,2
KOCRES15DEL03 ,33,2
COIMBRES14DEL03 ,33,2
SURRES02DEL02 ,27,2
KNPRES20DEL01 ,21,0
AGRRES04DEL02 ,29,1
AURGRES18DEL01 ,30,2
CHENRES09DEL02 ,26,0
MUMRES17DEL02 ,36,2
BHPRES11DEL02 ,29,0
AURGRES17DEL02 ,26,0
RANCHIRES06DEL02 ,33,0
VADRES14DEL03 ,35,0
CHENRES11DEL01 ,38,1
MUMRES07DEL02 ,22,0
KOCRES17DEL03 ,25,2
CHENRES05DEL02 ,34,1
SURRES16DEL02 ,39,2
MUMRES05DEL03 ,31,2
BANGRES03DEL01 ,33,1
MYSRES08DEL02 ,25,1
CHENRES13DEL01 ,24,2
MYSRES03DEL03 ,36,1
SURRES02DEL02 ,25,1
VADRES14DEL01 ,31,1
INDORES05DEL02 ,31,2
PUNERES01DEL02 ,35,2
JAPRES12DEL03 ,37,2
VADRES01DEL02 ,25,1
RANCHIRES19DEL01 ,27,1
COIMBRES19DEL01 ,32,0
PUNERES18DEL01 ,37,0
RANCHIRES09DEL01 ,23,2
BANGRES20DEL01 ,20,1
MUMRES17DEL02 ,31,0
CHENRES15DEL02 ,33,1
MYSRES13DEL01 ,33,2
RANCHIRES02DEL02 ,38,0
GOARES04DEL03 ,39,2
BANGRES03DEL03 ,28,0
AURGRES20DEL03 ,29,0
CHENRES06DEL02 ,37,1
JAPRES01DEL03 ,23,0
INDORES20DEL01 ,39,0
AURGRES08DEL01 ,35,1
INDORES05DEL02 ,28,1
VADRES13DEL02 ,36,1
MUMRES08DEL02 ,35,0
KNPRES14DEL02 ,39,0
CHENRES010DEL02 ,33,2
RANCHIRES11DEL02 ,25,2
CHENRES16DEL03 ,28,0
SURRES11DEL01 ,27,1
SURRES02DEL02 ,39,0
PUNERES11DEL01 ,38,0
GOARES09DEL01 ,35,0
HYDRES06DEL02 ,25,0
JAPRES14DEL01 ,25,1
BHPRES02DEL03 ,30,2
RANCHIRES02DEL01 ,35,1
SURRES05DEL01 ,NaN ,0
BHPRES12DEL01 ,34,0
BHPRES09DEL01 ,38,2
SURRES18DEL03 ,33,1
RANCHIRES13DEL02 ,37,2
JAPRES16DEL02 ,21,2
JAPRES20DEL01 ,38,1
CHENRES06DEL02 ,21,2
JAPRES07DEL01 ,31,0
AGRRES01DEL01 ,NaN ,0
BHPRES01DEL02 ,29,1
HYDRES14DEL01 ,20,2
COIMBRES06DEL02 ,34,2
BHPRES010DEL01 ,20,0
BHPRES14DEL03 ,38,0
PUNERES18DEL03 ,24,0
RANCHIRES16DEL01 ,27,0
RANCHIRES18DEL01 ,22,1
BANGRES19DEL03 ,28,0
KNPRES16DEL03 ,36,2
AURGRES04DEL03 ,23,2
RANCHIRES05DEL03 ,34,1
VADRES17DEL03 ,38,1
PUNERES19DEL01 ,33,1
MUMRES13DEL02 ,31,2
INDORES07DEL02 ,26,0
COIMBRES19DEL02 ,32,2
BANGRES13DEL01 ,NaN ,0
MYSRES15DEL02 ,28,0
ALHRES12DEL03 ,NaN ,0
COIMBRES13DEL02 ,30,1
PUNERES14DEL01 ,36,2
MUMRES18DEL03 ,37,0
ALHRES05DEL02 ,24,0
MYSRES18DEL03 ,24,2
KOLRES010DEL03 ,20,2
SURRES06DEL03 ,38,2
COIMBRES14DEL01 ,39,0
CHENRES18DEL01 ,22,2
BHPRES11DEL01 ,20,1
RANCHIRES15DEL01 ,39,0
VADRES20DEL03 ,38,1
HYDRES19DEL01 ,32,2
CHENRES04DEL02 ,34,2
JAPRES20DEL03 ,26,1
INDORES06DEL01 ,29,1
KOCRES18DEL03 ,21,2
VADRES06DEL01 ,24,2
PUNERES14DEL02 ,NaN ,1
MUMRES19DEL01 ,25,0
BHPRES04DEL01 ,30,0
KNPRES17DEL01 ,25,1
AGRRES17DEL02 ,25,2
MYSRES16DEL01 ,35,2
CHENRES010DEL01 ,36,1
VADRES05DEL01 ,21,0
HYDRES01DEL01 ,21,0
MUMRES02DEL03 ,30,0
MYSRES07DEL01 ,21,0
MUMRES11DEL02 ,29,1
MYSRES17DEL01 ,36,2
ALHRES12DEL01 ,38,1
BANGRES15DEL02 ,27,2
JAPRES010DEL01 ,22,1
MUMRES17DEL01 ,NaN ,2
CHENRES010DEL02 ,25,0
PUNERES08DEL01 ,20,0
INDORES19DEL01 ,29,1
MYSRES17DEL03 ,26,0
MUMRES07DEL01 ,20,1
VADRES20DEL03 ,30,2
HYDRES11DEL02 ,20,0
SURRES19DEL02 ,26,1
CHENRES08DEL01 ,39,0
BHPRES04DEL03 ,24,1
DEHRES16DEL02 ,39,1
KOLRES12DEL02 ,29,0
SURRES02DEL01 ,20,2
BANGRES01DEL01 ,25,0
COIMBRES06DEL02 ,33,2
JAPRES01DEL01 ,30,1
JAPRES19DEL01 ,28,1
COIMBRES08DEL01 ,36,2
AURGRES01DEL02 ,24,0
HYDRES01DEL02 ,29,0
MYSRES03DEL03 ,22,0
COIMBRES09DEL02 ,38,1
BANGRES19DEL03 ,23,0
HYDRES03DEL01 ,31,1
BANGRES15DEL03 ,30,1
JAPRES11DEL03 ,23,0
PUNERES010DEL03 ,30,2
BHPRES03DEL02 ,35,1
RANCHIRES02DEL01 ,30,0
RANCHIRES010DEL01 ,28,0
INDORES17DEL01 ,38,2
MUMRES06DEL02 ,29,0
COIMBRES13DEL03 ,28,0
JAPRES13DEL02 ,34,2
JAPRES13DEL01 ,38,2
KOLRES09DEL01 ,36,2
BHPRES14DEL01 ,28,1
BANGRES04DEL02 ,21,1
MUMRES05DEL01 ,34,2
KOCRES03DEL01 ,25,2
PUNERES16DEL02 ,34,1
ALHRES20DEL02 ,34,2
PUNERES01DEL01 ,22,0
JAPRES09DEL03 ,NaN ,0
KOCRES12DEL01 ,35,2
KOCRES08DEL02 ,35,2
COIMBRES20DEL03 ,30,1
PUNERES03DEL02 ,35,1
JAPRES15DEL02 ,21,2
RANCHIRES18DEL03 ,36,1
MYSRES14DEL02 ,20,1
SURRES010DEL02 ,33,1
BANGRES12DEL01 ,22,0
CHENRES06DEL03 ,30,0
MYSRES18DEL01 ,27,0
COIMBRES01DEL02 ,37,1
AURGRES05DEL02 ,27,1
BHPRES09DEL02 ,35,0
MUMRES06DEL01 ,20,0
HYDRES010DEL01 ,27,0
KOCRES010DEL01 ,38,2
LUDHRES15DEL01 ,20,1
MYSRES09DEL02 ,24,1
MYSRES08DEL01 ,31,0
MUMRES18DEL02 ,32,0
COIMBRES06DEL01 ,27,1
JAPRES02DEL03 ,36,2
PUNERES03DEL03 ,23,0
BANGRES09DEL01 ,25,1
DEHRES13DEL03 ,37,2
PUNERES02DEL01 ,31,2
DEHRES12DEL02 ,32,0
VADRES11DEL02 ,20,2
RANCHIRES03DEL03 ,20,2
SURRES17DEL02 ,21,1
PUNERES19DEL02 ,37,1
DEHRES11DEL02 ,21,2
COIMBRES15DEL01 ,26,2
INDORES13DEL01 ,22,2
INDORES04DEL01 ,25,0
DEHRES03DEL03 ,39,2
INDORES06DEL02 ,25,2
JAPRES17DEL01 ,27,2
BHPRES20DEL01 ,26,1
SURRES11DEL03 ,28,2
BANGRES15DEL03 ,23,1
SURRES01DEL01 ,24,0
MUMRES17DEL01 ,32,2
CHENRES06DEL01 ,23,0
MUMRES19DEL02 ,24,2
MUMRES09DEL03 ,21,1
CHENRES08DEL03 ,21,1
INDORES17DEL02 ,33,2
INDORES18DEL02 ,35,1
RANCHIRES03DEL01 ,38,1
PUNERES09DEL02 ,38,2
VADRES07DEL03 ,32,2
HYDRES11DEL03 ,31,1
ALHRES13DEL01 ,21,1
BHPRES01DEL03 ,32,2
ALHRES04DEL02 ,24,1
BANGRES11DEL01 ,21,0
KOLRES08DEL01 ,28,1
BANGRES010DEL01 ,26,2
CHENRES14DEL01 ,27,1
CHENRES17DEL02 ,33,1
PUNERES010DEL03 ,NaN ,3
RANCHIRES010DEL02 ,23,2
PUNERES09DEL01 ,36,2
COIMBRES17DEL02 ,34,0
INDORES19DEL02 ,36,2
HYDRES17DEL02 ,24,2
JAPRES11DEL02 ,34,2
AGRRES11DEL03 ,29,0
COIMBRES06DEL02 ,21,0
HYDRES05DEL01 ,28,2
LUDHRES05DEL03 ,31,0
ALHRES01DEL01 ,24,2
PUNERES17DEL01 ,31,1
VADRES03DEL03 ,31,0
JAPRES15DEL02 ,23,2
HYDRES01DEL02 ,26,0
SURRES010DEL01 ,20,2
SURRES05DEL01 ,32,1
CHENRES15DEL01 ,NaN ,1
JAPRES04DEL01 ,22,0
BANGRES01DEL02 ,39,1
PUNERES15DEL03 ,39,2
BANGRES17DEL01 ,23,1
ALHRES15DEL03 ,29,2
INDORES13DEL02 ,36,0
HYDRES010DEL03 ,23,2
SURRES15DEL02 ,22,0
MUMRES07DEL01 ,30,0
INDORES03DEL03 ,32,2
VADRES05DEL03 ,20,0
AURGRES20DEL01 ,21,2
AGRRES01DEL02 ,33,0
PUNERES03DEL02 ,36,0
SURRES02DEL02 ,31,1
CHENRES17DEL02 ,37,1
KOLRES16DEL01 ,20,2
BANGRES11DEL02 ,26,2
SURRES06DEL03 ,33,1
HYDRES17DEL02 ,24,0
PUNERES16DEL01 ,37,1
MUMRES11DEL03 ,36,1
CHENRES14DEL02 ,NaN ,1
INDORES16DEL01 ,24,2
LUDHRES08DEL02 ,36,2
KOLRES17DEL03 ,28,2
BHPRES14DEL02 ,24,1
BANGRES17DEL01 ,37,2
RANCHIRES08DEL02 ,38,2
INDORES09DEL02 ,38,2
COIMBRES06DEL01 ,33,1
SURRES16DEL01 ,34,2
CHENRES06DEL01 ,35,2
MYSRES01DEL01 ,34,0
BANGRES11DEL02 ,37,0
RANCHIRES11DEL02 ,27,2
KNPRES08DEL01 ,22,0
INDORES13DEL03 ,32,1
MUMRES16DEL02 ,22,2
KOLRES010DEL01 ,35,0
RANCHIRES19DEL03 ,28,0
MUMRES07DEL01 ,25,0
VADRES13DEL03 ,32,0
HYDRES20DEL01 ,36,0
JAPRES18DEL03 ,37,2
MUMRES11DEL03 ,29,2
MUMRES14DEL01 ,20,1
MYSRES13DEL02 ,38,1
JAPRES01DEL02 ,21,0
MUMRES08DEL03 ,36,0
MYSRES05DEL02 ,33,2
HYDRES02DEL02 ,25,0
KOLRES09DEL01 ,30,0
GOARES010DEL02 ,28,1
KOCRES18DEL03 ,31,2
COIMBRES15DEL02 ,24,2
KNPRES03DEL01 ,37,1
HYDRES17DEL03 ,33,2
JAPRES19DEL03 ,NaN ,3
RANCHIRES07DEL01 ,33,2
COIMBRES14DEL02 ,37,1
VADRES04DEL01 ,37,0
COIMBRES02DEL02 ,29,2
MUMRES03DEL03 ,36,2
COIMBRES16DEL02 ,28,0
PUNERES07DEL01 ,20,1
ALHRES15DEL01 ,28,2
MYSRES05DEL03 ,22,2
PUNERES20DEL01 ,35,1
CHENRES19DEL02 ,34,0
BANGRES20DEL01 ,NaN ,3
HYDRES12DEL02 ,NaN ,2
LUDHRES02DEL02 ,20,0
VADRES07DEL01 ,21,0
CHENRES010DEL02 ,26,2
HYDRES17DEL01 ,33,0
RANCHIRES20DEL01 ,22,0
SURRES08DEL03 ,32,0
GOARES12DEL03 ,37,2
MYSRES13DEL03 ,28,0
AGRRES19DEL02 ,39,0
RANCHIRES19DEL02 ,31,1
MYSRES15DEL01 ,24,2
JAPRES06DEL02 ,20,1
BANGRES02DEL03 ,29,0
CHENRES13DEL02 ,39,1
VADRES010DEL02 ,32,1
HYDRES19DEL01 ,20,1
JAPRES08DEL01 ,22,0
BANGRES07DEL03 ,32,0
COIMBRES16DEL02 ,33,1
JAPRES15DEL01 ,26,2
AGRRES05DEL03 ,20,0
RANCHIRES14DEL02 ,33,0
JAPRES11DEL01 ,35,2
KOLRES13DEL02 ,34,2
AURGRES09DEL03 ,37,0
CHENRES11DEL03 ,25,2
PUNERES08DEL02 ,34,2
COIMBRES13DEL02 ,22,2
AGRRES07DEL02 ,33,2
HYDRES05DEL02 ,38,1
VADRES06DEL03 ,32,2
VADRES16DEL03 ,22,1
COIMBRES08DEL03 ,33,1
PUNERES02DEL03 ,38,1
KOCRES13DEL02 ,35,1
HYDRES15DEL03 ,23,1
SURRES06DEL01 ,21,2
BANGRES03DEL01 ,26,2
JAPRES18DEL02 ,37,2
CHENRES08DEL02 ,28,0
COIMBRES09DEL03 ,20,2
MYSRES17DEL01 ,NaN ,3
DEHRES02DEL02 ,21,2
SURRES07DEL02 ,21,0
BANGRES17DEL02 ,30,1
MYSRES05DEL01 ,33,0
COIMBRES08DEL02 ,25,2
HYDRES19DEL03 ,38,0
KOCRES02DEL03 ,23,2
VADRES14DEL01 ,29,0
JAPRES14DEL02 ,31,2
MUMRES15DEL02 ,27,2
INDORES19DEL02 ,34,0
COIMBRES02DEL03 ,22,2
INDORES09DEL01 ,24,0
MYSRES08DEL03 ,20,1
MYSRES18DEL01 ,33,0
JAPRES12DEL02 ,28,2
KNPRES11DEL03 ,27,1
MYSRES04DEL01 ,50,3
BHPRES04DEL01 ,28,0
HYDRES04DEL02 ,21,0
CHENRES20DEL02 ,39,0
MUMRES09DEL02 ,25,1
SURRES03DEL02 ,21,2
CHENRES11DEL03 ,25,0
BANGRES15DEL02 ,39,1
BANGRES08DEL02 ,29,0
SURRES19DEL03 ,20,0
VADRES08DEL01 ,33,1
BHPRES19DEL01 ,34,2
HYDRES08DEL03 ,26,0
CHENRES02DEL01 ,21,1
COIMBRES08DEL03 ,31,1
INDORES03DEL01 ,27,0
MYSRES06DEL03 ,21,1
JAPRES16DEL02 ,34,0
VADRES16DEL03 ,29,0
VADRES08DEL02 ,22,0
HYDRES18DEL03 ,20,1
RANCHIRES09DEL01 ,26,0
BHPRES05DEL02 ,36,2
INDORES17DEL01 ,27,2
MYSRES010DEL03 ,32,0
CHENRES06DEL01 ,27,2
MYSRES01DEL03 ,37,0
HYDRES17DEL01 ,27,0
JAPRES09DEL03 ,NaN ,2
RANCHIRES03DEL01 ,33,1
CHENRES03DEL01 ,38,0
BANGRES20DEL02 ,22,0
HYDRES20DEL02 ,33,2
DEHRES17DEL03 ,26,0
SURRES15DEL03 ,35,0
MYSRES05DEL02 ,24,1
MYSRES07DEL02 ,29,1
KNPRES07DEL01 ,27,1
COIMBRES03DEL03 ,24,2
VADRES17DEL01 ,24,0
RANCHIRES12DEL03 ,31,1
CHENRES11DEL02 ,39,1
HYDRES07DEL01 ,NaN ,1
AGRRES010DEL02 ,35,1
INDORES03DEL02 ,36,2
BANGRES08DEL01 ,39,2
RANCHIRES010DEL01 ,25,0
MUMRES03DEL03 ,39,1
CHENRES06DEL03 ,21,0
ALHRES15DEL03 ,27,2
COIMBRES19DEL02 ,23,1
CHENRES06DEL01 ,37,0
RANCHIRES16DEL01 ,22,2
MYSRES15DEL02 ,NaN ,2
JAPRES13DEL01 ,30,2
CHENRES06DEL02 ,NaN ,0
RANCHIRES19DEL01 ,22,1
MYSRES18DEL02 ,24,1
SURRES03DEL02 ,36,1
AURGRES19DEL03 ,20,2
BANGRES03DEL02 ,22,2
JAPRES03DEL03 ,35,1
HYDRES02DEL02 ,28,2
MYSRES17DEL02 ,28,2
INDORES19DEL02 ,29,2
CHENRES15DEL01 ,36,0
PUNERES03DEL02 ,26,1
MYSRES11DEL02 ,27,1
PUNERES03DEL01 ,35,2
MYSRES04DEL01 ,31,1
MYSRES09DEL02 ,39,1
GOARES010DEL01 ,38,2
COIMBRES09DEL01 ,24,1
PUNERES02DEL03 ,29,1
HYDRES06DEL01 ,20,2
JAPRES12DEL01 ,20,1
RANCHIRES07DEL03 ,23,1
KOCRES19DEL02 ,26,0
CHENRES20DEL03 ,20,0
CHENRES04DEL02 ,28,1
JAPRES11DEL02 ,NaN ,1
ALHRES16DEL02 ,22,1
VADRES04DEL02 ,23,0
VADRES08DEL02 ,37,0
CHENRES13DEL03 ,28,0
BHPRES17DEL02 ,34,2
SURRES03DEL03 ,21,2
INDORES04DEL01 ,26,1
AURGRES14DEL03 ,24,2
SURRES09DEL03 ,20,1
HYDRES20DEL02 ,38,0
INDORES11DEL01 ,23,0
HYDRES13DEL01 ,25,1
COIMBRES01DEL01 ,37,1
BANGRES010DEL01 ,39,1
HYDRES12DEL02 ,25,2
MYSRES16DEL03 ,37,2
HYDRES06DEL03 ,NaN ,1
KOCRES010DEL01 ,21,2
AGRRES010DEL03 ,22,1
AURGRES18DEL02 ,33,2
CHENRES09DEL01 ,28,2
VADRES16DEL01 ,39,0
INDORES15DEL02 ,25,0
SURRES010DEL01 ,21,2
MYSRES08DEL03 ,31,0
KNPRES07DEL02 ,30,0
SURRES20DEL01 ,29,0
MYSRES16DEL01 ,29,2
INDORES19DEL01 ,34,0
BHPRES13DEL01 ,32,0
INDORES04DEL03 ,24,0
GOARES11DEL02 ,39,0
COIMBRES15DEL03 ,22,1
MYSRES05DEL01 ,26,2
COIMBRES11DEL01 ,28,0
MUMRES02DEL01 ,21,2
MYSRES17DEL02 ,27,2
SURRES02DEL02 ,22,2
SURRES19DEL01 ,32,1
LUDHRES03DEL03 ,31,2
RANCHIRES14DEL02 ,36,1
COIMBRES010DEL01 ,28,2
JAPRES01DEL03 ,21,2
AURGRES19DEL02 ,33,2
MYSRES01DEL02 ,38,2
HYDRES07DEL01 ,30,0
JAPRES11DEL03 ,36,2
MYSRES08DEL01 ,20,1
INDORES11DEL03 ,35,0
COIMBRES20DEL03 ,37,2
CHENRES08DEL03 ,38,1
AGRRES06DEL03 ,25,2
SURRES04DEL02 ,21,2
JAPRES05DEL01 ,26,2
BANGRES07DEL02 ,35,2
BANGRES12DEL03 ,27,1
JAPRES13DEL03 ,26,0
PUNERES010DEL01 ,23,0
MYSRES04DEL02 ,38,0
RANCHIRES02DEL01 ,26,1
KOLRES01DEL03 ,20,1
VADRES09DEL01 ,36,0
BANGRES18DEL01 ,24,2
LUDHRES08DEL03 ,33,2
CHENRES03DEL03 ,33,1
BHPRES08DEL02 ,28,1
BANGRES17DEL01 ,34,1
ALHRES16DEL02 ,36,0
JAPRES13DEL01 ,21,1
VADRES17DEL02 ,31,1
MYSRES03DEL02 ,21,0
MUMRES12DEL01 ,23,1
MYSRES12DEL02 ,31,1
AGRRES08DEL03 ,35,0
SURRES01DEL03 ,34,0
RANCHIRES18DEL01 ,37,2
CHENRES16DEL01 ,25,1
CHENRES07DEL01 ,26,2
VADRES19DEL02 ,37,2
INDORES14DEL02 ,23,2
COIMBRES17DEL02 ,22,0
CHENRES08DEL01 ,34,1
HYDRES16DEL03 ,36,0
VADRES05DEL02 ,39,1
INDORES17DEL02 ,NaN ,3
MUMRES15DEL03 ,20,2
ALHRES06DEL03 ,NaN ,0
RANCHIRES06DEL01 ,38,2
INDORES19DEL01 ,20,1
SURRES03DEL03 ,33,0
COIMBRES010DEL03 ,39,0
DEHRES11DEL03 ,34,2
LUDHRES010DEL01 ,39,0
COIMBRES09DEL02 ,34,0
RANCHIRES06DEL01 ,36,0
KOCRES20DEL01 ,25,0
JAPRES14DEL01 ,25,0
JAPRES19DEL03 ,33,2
MUMRES15DEL01 ,26,1
BANGRES12DEL02 ,30,0
HYDRES11DEL03 ,32,2
CHENRES08DEL02 ,28,2
COIMBRES07DEL02 ,23,2
SURRES17DEL03 ,25,2
SURRES16DEL03 ,35,2
INDORES09DEL01 ,32,1
BANGRES12DEL03 ,35,2
SURRES12DEL01 ,35,1
MYSRES01DEL02 ,22,2
CHENRES13DEL03 ,22,0
BANGRES13DEL03 ,NaN ,0
DEHRES11DEL03 ,25,1
INDORES18DEL02 ,37,1
BANGRES14DEL02 ,20,0
VADRES11DEL03 ,28,2
RANCHIRES010DEL02 ,NaN ,2
RANCHIRES01DEL03 ,32,2
MYSRES19DEL02 ,35,1
CHENRES05DEL02 ,33,2
PUNERES12DEL03 ,NaN ,1
BANGRES010DEL01 ,27,0
MYSRES16DEL01 ,29,1
JAPRES01DEL03 ,26,1
MYSRES01DEL03 ,25,0
COIMBRES11DEL03 ,31,0
DEHRES03DEL01 ,25,0
BANGRES16DEL02 ,34,2
MYSRES20DEL02 ,24,0
INDORES16DEL02 ,38,2
RANCHIRES05DEL01 ,21,0
SURRES02DEL03 ,24,2
PUNERES19DEL02 ,23,1
ALHRES19DEL03 ,32,0
LUDHRES13DEL01 ,23,0
AURGRES15DEL02 ,36,0
RANCHIRES13DEL03 ,30,0
AURGRES05DEL02 ,34,0
CHENRES03DEL02 ,37,2
BANGRES13DEL01 ,30,0
BANGRES07DEL02 ,34,1
RANCHIRES07DEL01 ,39,1
JAPRES20DEL03 ,35,2
KNPRES17DEL03 ,35,0
INDORES06DEL02 ,31,2
BANGRES17DEL01 ,32,1
KNPRES07DEL03 ,27,2
BANGRES05DEL01 ,38,2
SURRES17DEL01 ,33,0
KNPRES010DEL01 ,24,0
JAPRES02DEL02 ,39,2
RANCHIRES11DEL01 ,39,1
JAPRES05DEL01 ,37,2
BANGRES07DEL02 ,24,2
HYDRES02DEL02 ,28,1
MYSRES19DEL01 ,32,1
AGRRES16DEL01 ,29,1
SURRES05DEL02 ,28,1
BANGRES09DEL02 ,37,1
GOARES04DEL03 ,21,0
COIMBRES17DEL03 ,36,0
INDORES04DEL03 ,30,1
MYSRES07DEL03 ,22,0
CHENRES03DEL02 ,30,2
SURRES16DEL01 ,24,1
MUMRES11DEL01 ,35,0
MYSRES04DEL01 ,37,1
INDORES18DEL02 ,32,0
MUMRES09DEL01 ,27,1
VADRES11DEL03 ,34,1
BANGRES05DEL03 ,22,0
MYSRES14DEL01 ,23,1
MYSRES04DEL02 ,22,1
GOARES14DEL01 ,28,1
JAPRES19DEL01 ,25,2
HYDRES01DEL01 ,30,0
KOLRES02DEL01 ,30,1
COIMBRES06DEL02 ,36,2
MYSRES14DEL02 ,20,0
MUMRES20DEL02 ,25,0
INDORES19DEL01 ,24,2
INDORES09DEL03 ,33,2
ALHRES08DEL01 ,36,0
MUMRES16DEL03 ,37,1
COIMBRES17DEL03 ,31,2
COIMBRES03DEL03 ,32,0
INDORES14DEL02 ,25,2
INDORES05DEL01 ,30,0
HYDRES19DEL01 ,24,1
SURRES20DEL01 ,35,0
HYDRES02DEL03 ,20,2
VADRES16DEL02 ,33,1
VADRES03DEL01 ,26,0
MYSRES04DEL03 ,24,0
COIMBRES15DEL01 ,31,1
KOLRES06DEL02 ,23,0
SURRES05DEL03 ,26,0
MYSRES20DEL02 ,28,2
GOARES19DEL01 ,25,1
RANCHIRES12DEL02 ,39,1
RANCHIRES18DEL03 ,38,1
JAPRES05DEL03 ,24,2
PUNERES05DEL01 ,28,0
SURRES03DEL03 ,25,2
MUMRES03DEL01 ,36,2
JAPRES01DEL01 ,23,2
AGRRES15DEL02 ,38,0
HYDRES19DEL02 ,34,0
MYSRES14DEL03 ,31,1
PUNERES17DEL01 ,34,0
HYDRES11DEL02 ,37,1
VADRES15DEL02 ,28,1
HYDRES04DEL02 ,26,0
JAPRES14DEL03 ,36,0
BANGRES12DEL01 ,26,0
MYSRES010DEL02 ,36,2
KOCRES05DEL03 ,24,1
MUMRES19DEL03 ,33,0
RANCHIRES06DEL03 ,34,0
JAPRES11DEL03 ,35,1
HYDRES08DEL02 ,22,1
CHENRES20DEL01 ,36,0
SURRES07DEL01 ,39,1
ALHRES03DEL01 ,26,0
AGRRES14DEL03 ,30,1
MYSRES14DEL02 ,NaN ,0
HYDRES15DEL01 ,25,0
MUMRES03DEL01 ,NaN ,3
VADRES09DEL03 ,38,0
COIMBRES12DEL01 ,35,2
INDORES17DEL02 ,21,1
AURGRES18DEL02 ,39,2
LUDHRES15DEL03 ,33,2
INDORES02DEL01 ,37,0
LUDHRES06DEL01 ,22,0
HYDRES05DEL01 ,37,2
RANCHIRES15DEL02 ,33,2
COIMBRES08DEL02 ,32,0
AURGRES09DEL03 ,24,2
KOCRES010DEL02 ,36,2
JAPRES15DEL01 ,22,1
INDORES08DEL01 ,39,0
MUMRES06DEL02 ,22,0
HYDRES16DEL03 ,32,1
JAPRES13DEL01 ,30,0
HYDRES12DEL03 ,27,1
COIMBRES01DEL03 ,26,1
AGRRES18DEL01 ,20,1
PUNERES01DEL02 ,37,0
SURRES15DEL03 ,22,1
HYDRES08DEL03 ,22,2
JAPRES05DEL01 ,22,1
MYSRES15DEL03 ,24,1
HYDRES01DEL03 ,28,2
COIMBRES16DEL01 ,38,2
BANGRES06DEL02 ,20,1
PUNERES19DEL01 ,23,1
BANGRES07DEL01 ,33,1
JAPRES01DEL01 ,27,0
BANGRES13DEL02 ,23,0
PUNERES19DEL02 ,25,2
COIMBRES13DEL01 ,NaN ,3
LUDHRES19DEL01 ,32,2
AGRRES13DEL02 ,38,1
JAPRES20DEL01 ,22,2
CHENRES19DEL02 ,25,1
RANCHIRES11DEL01 ,35,2
BHPRES01DEL02 ,23,1
DEHRES01DEL03 ,35,0
JAPRES01DEL01 ,32,1
