ID,City,Weatherconditions,Road_traffic_density
0xd201 ,Metropolitian ,conditions Cloudy,Medium 
0x59a1 ,Metropolitian ,conditions Windy,Low 
0xaed7 ,Metropolitian ,conditions Cloudy,Low 
0x7f6c ,Metropolitian ,conditions Fog,Low 
0xbb65 ,NaN ,conditions Cloudy,Low 
0x78cd ,Urban ,conditions Sunny,Jam 
0x68d8 ,Metropolitian ,conditions Stormy,Medium 
0x18b9 ,Urban ,conditions NaN,NaN 
0x6b52 ,Metropolitian ,conditions Fog,High 
0xf5b ,Metropolitian ,conditions Sunny,Medium 
0xb485 ,Metropolitian ,conditions Stormy,Jam 
0x35d0 ,Metropolitian ,conditions Sandstorms,Low 
0xb48e ,Metropolitian ,conditions Windy,Medium 
0x43b8 ,Metropolitian ,conditions Sandstorms,Low 
0x3b32 ,Metropolitian ,conditions Stormy,Medium 
0xc2a3 ,Metropolitian ,conditions Windy,High 
0x44aa ,Metropolitian ,conditions Windy,Low 
0xbf42 ,Urban ,conditions Cloudy,Medium 
0x6386 ,Urban ,conditions Cloudy,Medium 
0x429 ,Metropolitian ,conditions NaN,NaN 
0xdd39 ,Metropolitian ,conditions Sandstorms,Low 
0x511c ,Semi-Urban ,conditions Windy,High 
0xe241 ,Urban ,conditions Stormy,Low 
0x6292 ,Metropolitian ,conditions Cloudy,Low 
0xa518 ,NaN ,conditions Cloudy,Low 
0xbc17 ,Metropolitian ,conditions Windy,Low 
0xdf0f ,Metropolitian ,conditions Stormy,Low 
0x2a4b ,Metropolitian ,conditions Stormy,Medium 
0x448a ,Metropolitian ,conditions Sandstorms,Jam 
0x539c ,NaN ,conditions Fog,Low 
0x34a9 ,Metropolitian ,conditions Windy,Low 
0x8926 ,Urban ,conditions Sunny,Low 
0x39d4 ,Metropolitian ,conditions Fog,Low 
0x7c7e ,Metropolitian ,conditions Sandstorms,Medium 
0x4374 ,Metropolitian ,conditions Fog,Jam 
0x93ce ,Urban ,conditions Windy,Low 
0xc8f9 ,Metropolitian ,conditions Fog,Jam 
0xcd3c ,Metropolitian ,conditions Stormy,Jam 
0x928a ,Metropolitian ,conditions Windy,Jam 
0x7a11 ,Metropolitian ,conditions Windy,High 
0x74be ,Metropolitian ,conditions Sandstorms,Jam 
0x3174 ,Metropolitian ,conditions Stormy,Jam 
0xaa9 ,Metropolitian ,conditions Cloudy,Medium 
0x7f48 ,Metropolitian ,conditions Sunny,Low 
0xa858 ,Metropolitian ,conditions Fog,Medium 
0xc69b ,Metropolitian ,conditions Fog,Medium 
0xe0c3 ,Metropolitian ,conditions Sandstorms,Jam 
0x7b44 ,Urban ,conditions Fog,Low 
0x97a2 ,Urban ,conditions Cloudy,Medium 
0xb0f4 ,Metropolitian ,conditions Cloudy,Low 
0x67d8 ,Semi-Urban ,conditions Sandstorms,Jam 
0x4922 ,Metropolitian ,conditions Sunny,Medium 
0xd868 ,Urban ,conditions Stormy,Medium 
0x543d ,Metropolitian ,conditions Sunny,Medium 
0x5867 ,Metropolitian ,conditions Windy,Low 
0xa566 ,Metropolitian ,conditions Fog,Jam 
0xb58d ,NaN ,conditions Stormy,Medium 
0x6a79 ,Metropolitian ,conditions Cloudy,High 
0x1c06 ,Metropolitian ,conditions Fog,Low 
0xc280 ,Metropolitian ,conditions Fog,Low 
0xe1f3 ,Metropolitian ,conditions Sunny,Low 
0x86cb ,Metropolitian ,conditions Sandstorms,Low 
0xa172 ,Metropolitian ,conditions Windy,Low 
0xd9f0 ,Metropolitian ,conditions Fog,High 
0x873b ,Metropolitian ,conditions Fog,High 
0x911b ,Metropolitian ,conditions Fog,Jam 
0x8ce4 ,Metropolitian ,conditions Fog,Low 
0x114d ,Metropolitian ,conditions NaN,NaN 
0x1439 ,Urban ,conditions Windy,Low 
0x56f5 ,Metropolitian ,conditions Fog,Jam 
0x22e9 ,Metropolitian ,conditions Stormy,Low 
0xa16b ,Metropolitian ,conditions Cloudy,Jam 
0x6f46 ,Urban ,conditions Sunny,Medium 
0xc25d ,Metropolitian ,conditions Cloudy,Jam 
0x6aa6 ,Metropolitian ,conditions Windy,High 
0x109e ,Metropolitian ,conditions Sunny,Jam 
0x1716 ,Metropolitian ,conditions Cloudy,Low 
0x51f3 ,Metropolitian ,conditions Cloudy,Jam 
0x1da9 ,Metropolitian ,conditions Stormy,Low 
0xbe1a ,NaN ,conditions Windy,Low 
0x1acb ,Metropolitian ,conditions Fog,Low 
0xad40 ,Metropolitian ,conditions Sunny,Low 
0xc176 ,Metropolitian ,conditions Fog,High 
0x70cf ,Metropolitian ,conditions Stormy,Jam 
0x8b15 ,Metropolitian ,conditions Stormy,Jam 
0xced9 ,Urban ,conditions Sandstorms,Low 
0x4a5c ,Metropolitian ,conditions Stormy,Jam 
0x31fe ,Metropolitian ,conditions Sandstorms,Jam 
0x1c6e ,Urban ,conditions Sunny,Low 
0xbe46 ,Urban ,conditions Cloudy,Medium 
0xb634 ,Metropolitian ,conditions Cloudy,Low 
0x56ab ,Metropolitian ,conditions Cloudy,Medium 
0x51ae ,Urban ,conditions Cloudy,Low 
0x1971 ,Urban ,conditions Fog,Low 
0x5278 ,Urban ,conditions Stormy,Low 
0x9528 ,Metropolitian ,conditions Cloudy,Jam 
0xb2b3 ,Metropolitian ,conditions Fog,Medium 
0x7ec ,Metropolitian ,conditions Fog,Medium 
0x7e7f ,Urban ,conditions Cloudy,Jam 
0x474a ,Metropolitian ,conditions Sunny,Jam 
0x25c7 ,Semi-Urban ,conditions Sunny,Jam 
0x461f ,Urban ,conditions Cloudy,Medium 
0x4006 ,Urban ,conditions Fog,Medium 
0x7e9b ,Metropolitian ,conditions Sandstorms,Jam 
0x4839 ,Urban ,conditions Cloudy,Jam 
0xcf5c ,Metropolitian ,conditions Cloudy,Medium 
0x417 ,Metropolitian ,conditions NaN,NaN 
0x5b8 ,Urban ,conditions NaN,NaN 
0x43ad ,Metropolitian ,conditions Sunny,Jam 
0xc798 ,Metropolitian ,conditions Fog,Medium 
0xbb79 ,NaN ,conditions Cloudy,Medium 
0x8db8 ,Metropolitian ,conditions Windy,Low 
0x6d2d ,Urban ,conditions Cloudy,Low 
0x36f0 ,Urban ,conditions Windy,Jam 
0xb453 ,Urban ,conditions Sunny,Jam 
0xd4c6 ,Metropolitian ,conditions Sunny,Low 
0x33fe ,Metropolitian ,conditions Sunny,Jam 
0x369f ,Metropolitian ,conditions Sandstorms,Medium 
0xcf84 ,Metropolitian ,conditions Sunny,Jam 
0x5901 ,Urban ,conditions Sandstorms,Medium 
0x8538 ,Metropolitian ,conditions Sandstorms,Medium 
0xc067 ,Metropolitian ,conditions Cloudy,Low 
0x8a46 ,Metropolitian ,conditions Sunny,Medium 
0x9d09 ,Metropolitian ,conditions Windy,Low 
0xb174 ,Metropolitian ,conditions Fog,Low 
0x3f2b ,Metropolitian ,conditions Windy,Low 
0x779a ,Metropolitian ,conditions Fog,Jam 
0x6343 ,Metropolitian ,conditions Sandstorms,Medium 
0x2a7c ,Metropolitian ,conditions Fog,Low 
0x465b ,Urban ,conditions Stormy,Medium 
0x5a61 ,Metropolitian ,conditions Windy,Jam 
0xbc8e ,Metropolitian ,conditions Sunny,Jam 
0x4680 ,Metropolitian ,conditions Cloudy,Jam 
0x8546 ,Urban ,conditions Sunny,Low 
0x17bc ,Metropolitian ,conditions Fog,High 
0x9177 ,Metropolitian ,conditions Sandstorms,Low 
0x75dd ,Urban ,conditions Windy,Low 
0xb415 ,Metropolitian ,conditions Windy,Jam 
0x6107 ,Metropolitian ,conditions Fog,Medium 
0x7945 ,Metropolitian ,conditions Sandstorms,Jam 
0xc353 ,Metropolitian ,conditions Stormy,Low 
0x9a90 ,Urban ,conditions Windy,High 
0x2c11 ,Urban ,conditions Stormy,Medium 
0x3fdb ,Metropolitian ,conditions Fog,Jam 
0x840c ,Metropolitian ,conditions Sandstorms,Low 
0x8a03 ,Urban ,conditions Sandstorms,Low 
0xc2b6 ,Metropolitian ,conditions Windy,Low 
0x1f75 ,Metropolitian ,conditions Stormy,Jam 
0x5943 ,Metropolitian ,conditions Sandstorms,High 
0x769b ,Metropolitian ,conditions Stormy,High 
0x75b3 ,Metropolitian ,conditions Fog,Low 
0x9ec ,Metropolitian ,conditions Fog,Jam 
0x5dc2 ,Urban ,conditions Sunny,Jam 
0xf76 ,Metropolitian ,conditions Cloudy,Jam 
0xa034 ,Metropolitian ,conditions Sandstorms,Low 
0xdfde ,Metropolitian ,conditions Sandstorms,Low 
0x4acc ,Urban ,conditions Stormy,Low 
0x56ea ,Metropolitian ,conditions Sunny,Low 
0x6736 ,Urban ,conditions Fog,Medium 
0xa03c ,NaN ,conditions Sandstorms,Jam 
0xfad ,Metropolitian ,conditions Sunny,Jam 
0x522d ,Metropolitian ,conditions Fog,Low 
0x76b2 ,Metropolitian ,conditions Stormy,High 
0x9e32 ,Metropolitian ,conditions Stormy,Low 
0xb282 ,Urban ,conditions Cloudy,Low 
0x4ac0 ,Metropolitian ,conditions Stormy,Low 
0x331d ,Metropolitian ,conditions Stormy,Jam 
0x8f5c ,Metropolitian ,conditions Sunny,Medium 
0x74a1 ,Metropolitian ,conditions Fog,Jam 
0x45fd ,Metropolitian ,conditions Cloudy,Jam 
0x6121 ,Metropolitian ,conditions Sandstorms,Medium 
0xd605 ,Metropolitian ,conditions Stormy,Medium 
0x98f9 ,Metropolitian ,conditions Sandstorms,Medium 
0x7411 ,Urban ,conditions Fog,Low 
0x32a7 ,Metropolitian ,conditions Windy,Jam 
0x4e0c ,Metropolitian ,conditions Sunny,High 
0xccb8 ,Metropolitian ,conditions Sunny,Jam 
0x9a13 ,Urban ,conditions Cloudy,High 
0x79ff ,Metropolitian ,conditions Stormy,Jam 
0xac3f ,Urban ,conditions Sunny,Medium 
0x8589 ,Metropolitian ,conditions Cloudy,Medium 
0x79d4 ,Metropolitian ,conditions Cloudy,Low 
0xb608 ,Urban ,conditions Windy,Low 
0x93c5 ,Metropolitian ,conditions Sandstorms,Low 
0xd4ad ,Metropolitian ,conditions Sunny,Jam 
0x41e4 ,Metropolitian ,conditions Cloudy,Medium 
0x8ebd ,Urban ,conditions Stormy,Medium 
0x9b0d ,Metropolitian ,conditions Stormy,High 
0xce77 ,Urban ,conditions Sunny,Jam 
0xdee5 ,Metropolitian ,conditions Cloudy,Medium 
0x7828 ,Urban ,conditions Sunny,Low 
0xbaaa ,Metropolitian ,conditions Cloudy,Low 
0x24d1 ,Metropolitian ,conditions Cloudy,Medium 
0x1893 ,Metropolitian ,conditions Windy,Jam 
0x532c ,Metropolitian ,conditions Stormy,Medium 
0xc6b1 ,Metropolitian ,conditions Cloudy,Low 
0x574f ,Metropolitian ,conditions Sunny,Low 
0x642d ,NaN ,conditions Windy,Medium 
0x2c3b ,Metropolitian ,conditions Fog,Medium 
0x2c15 ,Metropolitian ,conditions Fog,Medium 
0x67fc ,Metropolitian ,conditions Cloudy,High 
0x81d2 ,Urban ,conditions Sandstorms,Jam 
0x566b ,Urban ,conditions Cloudy,Jam 
0x18d5 ,Metropolitian ,conditions Sunny,Jam 
0x7b2a ,Metropolitian ,conditions Sandstorms,Low 
0x499c ,Metropolitian ,conditions Stormy,Low 
0x578d ,Urban ,conditions Stormy,Low 
0x51e2 ,Metropolitian ,conditions Stormy,Low 
0x18bb ,Metropolitian ,conditions Windy,Jam 
0x8812 ,Urban ,conditions Fog,Medium 
0x2603 ,Metropolitian ,conditions Cloudy,Jam 
0x90dc ,Metropolitian ,conditions Sandstorms,High 
0x66c2 ,Metropolitian ,conditions Stormy,Low 
0xae3d ,Metropolitian ,conditions Fog,Low 
0xc3bb ,Metropolitian ,conditions Sunny,Jam 
0xab8a ,Metropolitian ,conditions Sandstorms,Low 
0x8ab9 ,Urban ,conditions Sunny,High 
0xde31 ,Metropolitian ,conditions Cloudy,Jam 
0x6823 ,Metropolitian ,conditions Sunny,Low 
0x3e92 ,Metropolitian ,conditions Cloudy,Jam 
0x4cf4 ,Metropolitian ,conditions Sunny,Jam 
0xd3e1 ,Urban ,conditions Fog,Medium 
0x9e36 ,Metropolitian ,conditions Cloudy,Jam 
0x1c13 ,Metropolitian ,conditions Fog,High 
0x48d6 ,Metropolitian ,conditions Sandstorms,Medium 
0xf62 ,Metropolitian ,conditions Sandstorms,High 
0x93e ,Metropolitian ,conditions Cloudy,Low 
0x6b00 ,NaN ,conditions Fog,Low 
0xa3c1 ,Metropolitian ,conditions Stormy,Low 
0xb4e6 ,Metropolitian ,conditions Fog,Jam 
0x459f ,Metropolitian ,conditions Sunny,Jam 
0x3408 ,NaN ,conditions Stormy,High 
0xde9c ,Urban ,conditions Stormy,Jam 
0xd223 ,Urban ,conditions Sunny,Medium 
0xaf87 ,Metropolitian ,conditions Windy,Low 
0x607d ,Metropolitian ,conditions Fog,Low 
0xb0c1 ,NaN ,conditions Sandstorms,Medium 
0x7bc ,Urban ,conditions Cloudy,High 
0x5b07 ,Metropolitian ,conditions Stormy,Medium 
0x844f ,Metropolitian ,conditions Stormy,Medium 
0x365a ,Urban ,conditions Cloudy,Medium 
0x746a ,Metropolitian ,conditions Sandstorms,Low 
0x660d ,Metropolitian ,conditions Fog,Jam 
0x96ee ,Metropolitian ,conditions Sunny,High 
0x7647 ,Urban ,conditions Cloudy,Low 
0x6448 ,Metropolitian ,conditions Cloudy,Medium 
0x3cf7 ,Metropolitian ,conditions Sandstorms,Jam 
0x7075 ,Metropolitian ,conditions Windy,Low 
0x6a3b ,Metropolitian ,conditions Sandstorms,Jam 
0x878a ,Metropolitian ,conditions Stormy,Jam 
0x2739 ,Metropolitian ,conditions Windy,High 
0xfda ,Metropolitian ,conditions Sunny,Low 
0x2d0d ,Metropolitian ,conditions Fog,Jam 
0x2725 ,Metropolitian ,conditions Stormy,Jam 
0xa893 ,Metropolitian ,conditions Sunny,Low 
0x4e97 ,Urban ,conditions Windy,Medium 
0xc6d8 ,Metropolitian ,conditions Sunny,Jam 
0xddf7 ,Urban ,conditions Sandstorms,Medium 
0xbacd ,Urban ,conditions Stormy,Medium 
0x4c08 ,Urban ,conditions Cloudy,Low 
0xc92f ,Urban ,conditions Sandstorms,Jam 
0x1476 ,Metropolitian ,conditions Stormy,Medium 
0x2218 ,Metropolitian ,conditions Fog,Low 
0x6428 ,Urban ,conditions Stormy,Low 
0x7897 ,Metropolitian ,conditions Sunny,Jam 
0x1810 ,Metropolitian ,conditions Sandstorms,High 
0x258c ,Metropolitian ,conditions Cloudy,Low 
0x9fee ,Metropolitian ,conditions Fog,Low 
0x4a3a ,Metropolitian ,conditions Sandstorms,Medium 
0x86c2 ,Metropolitian ,conditions Cloudy,Low 
0x7c03 ,Metropolitian ,conditions Stormy,Jam 
0x54bd ,Metropolitian ,conditions Sandstorms,Low 
0x5787 ,Metropolitian ,conditions Sandstorms,Low 
0xbd26 ,Urban ,conditions Windy,Jam 
0x4a14 ,Metropolitian ,conditions Stormy,Jam 
0x13ca ,Metropolitian ,conditions Sandstorms,Low 
0x74ee ,Metropolitian ,conditions Cloudy,Jam 
0x3b7c ,Metropolitian ,conditions Sandstorms,Jam 
0x2713 ,Metropolitian ,conditions Windy,Jam 
0xba54 ,Metropolitian ,conditions Sunny,Jam 
0x5d2a ,Metropolitian ,conditions Sunny,Jam 
0xdf49 ,NaN ,conditions Stormy,Low 
0x44c9 ,Metropolitian ,conditions Sunny,High 
0x7b26 ,Metropolitian ,conditions Sandstorms,Low 
0x3d8a ,Urban ,conditions Windy,Jam 
0x8ffd ,Urban ,conditions Windy,Medium 
0xa3ec ,Metropolitian ,conditions Sandstorms,Medium 
0x24c8 ,Metropolitian ,conditions Fog,High 
0xcf90 ,Urban ,conditions Fog,Jam 
0x3dd3 ,Metropolitian ,conditions Windy,Jam 
0x6fe ,Metropolitian ,conditions Cloudy,Jam 
0xe059 ,Metropolitian ,conditions Sandstorms,Low 
0x7c45 ,Metropolitian ,conditions Stormy,Low 
0xa787 ,Metropolitian ,conditions Sandstorms,Jam 
0x3245 ,Metropolitian ,conditions Fog,Medium 
0x154c ,NaN ,conditions Fog,High 
0xbcfb ,Metropolitian ,conditions Cloudy,Jam 
0xa948 ,Metropolitian ,conditions Sandstorms,Medium 
0x48cf ,Metropolitian ,conditions Stormy,Jam 
0xbf39 ,Metropolitian ,conditions NaN,NaN 
0xfe5 ,Metropolitian ,conditions Sandstorms,High 
0x8e07 ,Metropolitian ,conditions Sandstorms,Low 
0xd595 ,Metropolitian ,conditions Stormy,Medium 
0x50ba ,Metropolitian ,conditions Cloudy,Low 
0x934a ,Urban ,conditions Stormy,Low 
0xa798 ,Metropolitian ,conditions Stormy,Medium 
0xa672 ,Metropolitian ,conditions Fog,Jam 
0x284b ,Urban ,conditions Windy,Low 
0x53a0 ,Urban ,conditions Stormy,Jam 
0xaa1f ,Metropolitian ,conditions Fog,Low 
0x6add ,Urban ,conditions Windy,Medium 
0x464c ,Metropolitian ,conditions Sandstorms,Jam 
0x88bd ,Metropolitian ,conditions Sunny,Jam 
0x7442 ,Metropolitian ,conditions Sunny,Medium 
0xc061 ,Metropolitian ,conditions Sandstorms,Low 
0x9163 ,Urban ,conditions Sandstorms,Jam 
0x8d17 ,Metropolitian ,conditions Windy,Low 
0x319b ,Metropolitian ,conditions Stormy,Medium 
0xa89a ,Metropolitian ,conditions Stormy,Low 
0x8016 ,Metropolitian ,conditions Sandstorms,High 
0xe04b ,Urban ,conditions Sunny,Jam 
0xbae1 ,Urban ,conditions Sunny,Jam 
0xb799 ,Metropolitian ,conditions Cloudy,Jam 
0xd5cb ,Metropolitian ,conditions Sunny,High 
0xb51 ,Metropolitian ,conditions Stormy,Low 
0x6fdf ,Metropolitian ,conditions Windy,High 
0xcb60 ,Metropolitian ,conditions Cloudy,Medium 
0x5c78 ,Metropolitian ,conditions Sunny,Jam 
0x9e51 ,Urban ,conditions Sunny,Medium 
0xa47c ,Metropolitian ,conditions Cloudy,Low 
0x70bd ,Metropolitian ,conditions Cloudy,Low 
0x508d ,Metropolitian ,conditions Sunny,Jam 
0xc3de ,Metropolitian ,conditions Sunny,Jam 
0x23b5 ,Metropolitian ,conditions Sandstorms,Medium 
0x9add ,Urban ,conditions Stormy,Jam 
0x5ce5 ,Metropolitian ,conditions Windy,High 
0x30e1 ,NaN ,conditions Windy,Low 
0x6270 ,Metropolitian ,conditions Sunny,Medium 
0x9223 ,Metropolitian ,conditions Fog,High 
0x1b44 ,Metropolitian ,conditions Windy,Jam 
0x4e85 ,Metropolitian ,conditions Cloudy,Medium 
0xa163 ,Metropolitian ,conditions Sunny,High 
0xdd85 ,Metropolitian ,conditions Sunny,Medium 
0x6eca ,Urban ,conditions Stormy,Jam 
0x90e1 ,Urban ,conditions Fog,Medium 
0xb67b ,Metropolitian ,conditions Stormy,High 
0x1ab6 ,NaN ,conditions Sunny,Jam 
0x1955 ,NaN ,conditions Sunny,Low 
0x9cf3 ,Urban ,conditions Cloudy,Low 
0x1ed9 ,Metropolitian ,conditions Sunny,Low 
0x4f47 ,Metropolitian ,conditions Sandstorms,Jam 
0x3b64 ,Metropolitian ,conditions Sunny,Medium 
0x4a57 ,Metropolitian ,conditions Stormy,Medium 
0xa91f ,Metropolitian ,conditions Cloudy,Low 
0x5236 ,NaN ,conditions Cloudy,Jam 
0xaa5b ,Metropolitian ,conditions Fog,High 
0x698f ,Metropolitian ,conditions Cloudy,Jam 
0x2ba0 ,Metropolitian ,conditions Stormy,Jam 
0x4fa8 ,Urban ,conditions Cloudy,Low 
0x3938 ,Urban ,conditions Windy,Jam 
0x7c85 ,Urban ,conditions Fog,Jam 
0xb81b ,Metropolitian ,conditions Cloudy,Jam 
0x1a0d ,Metropolitian ,conditions Sandstorms,High 
0x2315 ,Metropolitian ,conditions NaN,NaN 
0x3e2a ,NaN ,conditions Sunny,Low 
0x6518 ,Metropolitian ,conditions Sunny,Jam 
0xb4d6 ,Urban ,conditions Fog,Jam 
0x9be1 ,Metropolitian ,conditions Sunny,Medium 
0x7a91 ,Metropolitian ,conditions Fog,Medium 
0x4bd2 ,Urban ,conditions Stormy,Low 
0xf24 ,Urban ,conditions Stormy,Jam 
0x3e0c ,Metropolitian ,conditions Stormy,Jam 
0x88b3 ,Metropolitian ,conditions Fog,High 
0x2762 ,Metropolitian ,conditions Sunny,Jam 
0x17c0 ,Urban ,conditions Sandstorms,Medium 
0x54be ,Urban ,conditions Stormy,Low 
0x47d6 ,Metropolitian ,conditions Fog,Low 
0x1bcd ,Metropolitian ,conditions Sandstorms,High 
0x13dd ,Metropolitian ,conditions Sandstorms,Jam 
0x1e92 ,Metropolitian ,conditions Stormy,Jam 
0x635f ,Urban ,conditions Sunny,Jam 
0x92c5 ,Metropolitian ,conditions Windy,Jam 
0xe0bc ,Metropolitian ,conditions Fog,Jam 
0x4e64 ,Urban ,conditions Stormy,Low 
0x7132 ,Metropolitian ,conditions Fog,Medium 
0x5b72 ,Metropolitian ,conditions Sunny,High 
0x9334 ,Metropolitian ,conditions Fog,Low 
0xa528 ,Metropolitian ,conditions Sunny,Low 
0x9b19 ,Metropolitian ,conditions Fog,Low 
0x5551 ,Urban ,conditions Stormy,Jam 
0x9341 ,Metropolitian ,conditions Sunny,Medium 
0xa527 ,Metropolitian ,conditions Stormy,High 
0x73fc ,Metropolitian ,conditions Fog,Low 
0x9b62 ,Metropolitian ,conditions Sandstorms,Medium 
0x6143 ,Metropolitian ,conditions Sunny,Medium 
0x22fa ,Metropolitian ,conditions Windy,Low 
0xc1b4 ,Metropolitian ,conditions Fog,Medium 
0x747a ,Urban ,conditions Sandstorms,Jam 
0x8679 ,Metropolitian ,conditions Sandstorms,Low 
0xb73 ,Urban ,conditions Sandstorms,Low 
0x24e7 ,Urban ,conditions Sandstorms,Jam 
0x52c1 ,Urban ,conditions Sandstorms,Jam 
0x683c ,Metropolitian ,conditions Sandstorms,Low 
0x7183 ,Metropolitian ,conditions Windy,Low 
0x2230 ,Metropolitian ,conditions Sandstorms,Medium 
0x1b4a ,Urban ,conditions NaN,NaN 
0x7e8a ,Metropolitian ,conditions Sunny,Jam 
0x9450 ,Metropolitian ,conditions Stormy,Low 
0xb89 ,Metropolitian ,conditions Sunny,High 
0xb3d4 ,Metropolitian ,conditions Fog,Jam 
0x7aa3 ,Urban ,conditions Sunny,Jam 
0xcab6 ,Metropolitian ,conditions Sunny,Medium 
0x20aa ,Urban ,conditions Windy,Jam 
0x7a31 ,Metropolitian ,conditions Stormy,High 
0x34e2 ,Metropolitian ,conditions Windy,Jam 
0x4a8a ,Metropolitian ,conditions Cloudy,High 
0xb022 ,Metropolitian ,conditions Fog,Medium 
0x7884 ,Urban ,conditions Sandstorms,Jam 
0x7fc4 ,Metropolitian ,conditions Fog,High 
0xbfa6 ,Urban ,conditions Sandstorms,Jam 
0xcb4a ,Metropolitian ,conditions Sunny,Low 
0xdc99 ,Metropolitian ,conditions Sunny,Jam 
0xc5c9 ,Metropolitian ,conditions Windy,Medium 
0x98c7 ,Metropolitian ,conditions Sunny,Low 
0x6a7e ,Metropolitian ,conditions Windy,Medium 
0xbfa1 ,Metropolitian ,conditions Windy,Jam 
0x440 ,Metropolitian ,conditions NaN,NaN 
0x6a8b ,Metropolitian ,conditions Stormy,Jam 
0x64f0 ,Metropolitian ,conditions Sandstorms,Jam 
0x5d13 ,Metropolitian ,conditions Stormy,Jam 
0x4bfb ,NaN ,conditions Sunny,Low 
0x734e ,Urban ,conditions Sandstorms,Medium 
0x7175 ,Metropolitian ,conditions Windy,Medium 
0x9580 ,Metropolitian ,conditions Windy,Jam 
0x61b2 ,Metropolitian ,conditions Sunny,Jam 
0x8b5f ,Metropolitian ,conditions Fog,Low 
0xe26b ,Urban ,conditions Fog,Medium 
0x4a19 ,Metropolitian ,conditions Windy,Low 
0xb1be ,Metropolitian ,conditions Windy,Jam 
0xc09b ,Metropolitian ,conditions Sunny,Medium 
0x69d7 ,Metropolitian ,conditions Windy,Jam 
0x5701 ,Metropolitian ,conditions Fog,High 
0xc38f ,Metropolitian ,conditions Cloudy,Low 
0x6168 ,Metropolitian ,conditions Sunny,Low 
0x36bb ,Urban ,conditions Sunny,Jam 
0xd20c ,Metropolitian ,conditions Windy,Jam 
0x7704 ,Metropolitian ,conditions Cloudy,Jam 
0xe16c ,Metropolitian ,conditions Sunny,Medium 
0xba70 ,Metropolitian ,conditions Windy,Medium 
0x2670 ,Metropolitian ,conditions Cloudy,Jam 
0x4546 ,Metropolitian ,conditions Windy,Medium 
0x1255 ,Metropolitian ,conditions Stormy,Low 
0xd2bf ,Metropolitian ,conditions Sandstorms,Low 
0x900a ,Metropolitian ,conditions Windy,Medium 
0xc923 ,Metropolitian ,conditions Fog,Medium 
0x8233 ,Metropolitian ,conditions Sandstorms,Low 
0x3464 ,Urban ,conditions Sandstorms,Medium 
0xc443 ,Metropolitian ,conditions Sunny,Jam 
0x852f ,Metropolitian ,conditions Sandstorms,Low 
0x2bf9 ,Urban ,conditions Fog,Low 
0x860e ,Metropolitian ,conditions Windy,High 
0x68bc ,Metropolitian ,conditions Sandstorms,Jam 
0x55df ,Metropolitian ,conditions Cloudy,Jam 
0xa2c1 ,Metropolitian ,conditions Sandstorms,Medium 
0xa513 ,Metropolitian ,conditions Stormy,Low 
0x7c0d ,Metropolitian ,conditions Stormy,Low 
0x352b ,Metropolitian ,conditions Windy,Low 
0xbc86 ,Metropolitian ,conditions Windy,Medium 
0x817c ,NaN ,conditions Cloudy,Jam 
0xc294 ,Urban ,conditions Stormy,Jam 
0x9ae0 ,Urban ,conditions Sandstorms,Low 
0xc30f ,Metropolitian ,conditions Cloudy,Medium 
0xcd06 ,Urban ,conditions Sunny,Medium 
0x17b2 ,Metropolitian ,conditions Cloudy,Jam 
0x8c69 ,Metropolitian ,conditions Windy,Jam 
0x3a4d ,Metropolitian ,conditions Windy,Medium 
0xc0bb ,Urban ,conditions Cloudy,Low 
0x2349 ,Metropolitian ,conditions Fog,Low 
0x1615 ,Urban ,conditions Sandstorms,Medium 
0x37ec ,Urban ,conditions Sunny,Low 
0x54a1 ,Urban ,conditions Stormy,Medium 
0x696e ,Metropolitian ,conditions Fog,Jam 
0x43d ,Metropolitian ,conditions NaN,NaN 
0x215b ,Metropolitian ,conditions Stormy,Medium 
0x6d4f ,Metropolitian ,conditions Sandstorms,Low 
0x54d6 ,Metropolitian ,conditions Cloudy,High 
0x9c40 ,Urban ,conditions Cloudy,Jam 
0x713a ,Metropolitian ,conditions Windy,Medium 
0x7dd3 ,Metropolitian ,conditions Cloudy,Low 
0xcedc ,Metropolitian ,conditions Sandstorms,Low 
0x37c5 ,Metropolitian ,conditions Windy,Medium 
0xac08 ,Metropolitian ,conditions Windy,Low 
0x951c ,Metropolitian ,conditions Cloudy,Jam 
0x48cc ,Metropolitian ,conditions Fog,Medium 
0x575a ,Metropolitian ,conditions Sunny,Medium 
0x6421 ,Metropolitian ,conditions Stormy,Low 
0x506e ,Metropolitian ,conditions Sunny,Jam 
0x8c46 ,Metropolitian ,conditions Fog,Low 
0x72b6 ,Metropolitian ,conditions Fog,Medium 
0xffb ,Metropolitian ,conditions Fog,Low 
0xb268 ,Metropolitian ,conditions Cloudy,High 
